,StateName,LocationName,StoreName,Quarter,Revenue,Profit
1946,Nevada,Las Vegas,Gordon Foods,Q3/2013,607347.31,61118.200000000004
1947,Nevada,Las Vegas,Gordon Foods,Q4/2013,549732.65,58459.520000000004
1948,Nevada,Las Vegas,Gordon Foods,Q1/2014,218259.03000000003,20094.83
1949,Nevada,Las Vegas,Gordon Foods,Q2/2014,163401.86,17690.039999999997
1950,Nevada,Las Vegas,Gordon Foods,Q3/2014,355373.79000000004,28314.7
1951,Nevada,Las Vegas,Gordon Foods,Q4/2014,338857.62,64536.86
1952,Nevada,Las Vegas,Gordon Foods,Q1/2015,224268.99,32113.250000000004
1953,Nevada,Las Vegas,Gordon Foods,Q2/2015,580320.8,54354.62
1954,Nevada,Las Vegas,Gordon Foods,Q3/2015,389213.37,43616.229999999996
1955,Nevada,Las Vegas,Gordon Foods,Q4/2015,298056.07,37095.96
1956,Nevada,Las Vegas,Rogers Foodland,Q1/2013,375900.06,53451.56
1957,Nevada,Las Vegas,Rogers Foodland,Q2/2013,677245.76,53547.369999999995
1958,Nevada,Las Vegas,Rogers Foodland,Q3/2013,219324.35,34070.93000000001
1959,Nevada,Las Vegas,Rogers Foodland,Q4/2013,288153.38,40699.89
1960,Nevada,Las Vegas,Rogers Foodland,Q1/2014,96803.39,14393.29
1961,Nevada,Las Vegas,Rogers Foodland,Q2/2014,500105.72000000003,40663.409999999996
1962,Nevada,Las Vegas,Rogers Foodland,Q3/2014,523258.51,57696.89
1963,Nevada,Las Vegas,Rogers Foodland,Q4/2014,418036.31000000006,65901.97
1964,Nevada,Las Vegas,Rogers Foodland,Q1/2015,542209.79,60409.53
1965,Nevada,Las Vegas,Rogers Foodland,Q2/2015,530814.16,60217.840000000004
1966,Nevada,Las Vegas,Rogers Foodland,Q3/2015,908280.45,90530.73
1967,Nevada,Las Vegas,Rogers Foodland,Q4/2015,339898.55,53735.259999999995
1968,Oregon,Eugene,24-Seven,Q1/2013,194374.79,31290.14
1969,Oregon,Eugene,24-Seven,Q2/2013,263488.02999999997,39951.689999999995
1970,Oregon,Eugene,24-Seven,Q3/2013,671416.61,42151.07
1971,Oregon,Eugene,24-Seven,Q4/2013,189411.46999999997,29318.370000000003
1972,Oregon,Eugene,24-Seven,Q1/2014,598967.6599999999,62504.2
1973,Oregon,Eugene,24-Seven,Q2/2014,106353.4,16277.0
1974,Oregon,Eugene,24-Seven,Q3/2014,180936.5,31300.690000000002
1975,Oregon,Eugene,24-Seven,Q4/2014,431033.31,70490.19
1976,Oregon,Eugene,24-Seven,Q1/2015,420273.14,79181.62
1977,Oregon,Eugene,24-Seven,Q2/2015,276402.98,55273.5
1978,Oregon,Eugene,24-Seven,Q3/2015,489305.67,88813.98
1979,Oregon,Eugene,24-Seven,Q4/2015,287902.64,56473.740000000005
1980,Oregon,Salem,Euro Mart,Q1/2013,341472.86,45426.49
1981,Oregon,Salem,Euro Mart,Q2/2013,374979.68,54783.86
1982,Oregon,Salem,Euro Mart,Q3/2013,245713.78999999998,50131.68
1983,Oregon,Salem,Euro Mart,Q4/2013,327884.19,71128.94
1984,Oregon,Salem,Euro Mart,Q1/2014,285928.49,46273.72
1985,Oregon,Salem,Euro Mart,Q2/2014,183704.26,26316.75
1986,Oregon,Salem,Euro Mart,Q3/2014,253202.03999999998,45055.56
1987,Oregon,Salem,Euro Mart,Q4/2014,481246.92,73580.86
1988,Oregon,Salem,Euro Mart,Q1/2015,129640.25,30811.28
1989,Oregon,Salem,Euro Mart,Q2/2015,331510.71,60171.38
1990,Oregon,Salem,Euro Mart,Q3/2015,578468.1699999999,117028.73999999999
1991,Oregon,Salem,Euro Mart,Q4/2015,145682.13999999998,25931.82
1992,Oregon,Eugene,Chuckles,Q1/2013,194374.79,33571.31
1993,Oregon,Eugene,Chuckles,Q2/2013,263488.02999999997,35331.34
1994,Oregon,Eugene,Chuckles,Q3/2013,671416.61,56922.33
1995,Oregon,Eugene,Chuckles,Q4/2013,189411.46999999997,29923.229999999996
1996,Oregon,Eugene,Chuckles,Q1/2014,598967.6599999999,62278.89
1997,Oregon,Eugene,Chuckles,Q2/2014,106353.4,15072.09
1998,Oregon,Eugene,Chuckles,Q3/2014,180936.5,31527.56
1999,Oregon,Eugene,Chuckles,Q4/2014,431033.31,75899.01000000001
2000,Oregon,Eugene,Chuckles,Q1/2015,420273.14,61649.44
2001,Oregon,Eugene,Chuckles,Q2/2015,276402.98,52097.8
2002,Oregon,Eugene,Chuckles,Q3/2015,489305.67,97111.48999999999
2003,Oregon,Eugene,Chuckles,Q4/2015,287902.64,66144.89
2004,Oregon,Salem,Marine Market,Q1/2013,341472.86,45011.87
2005,Oregon,Salem,Marine Market,Q2/2013,374979.68,42346.29
2006,Oregon,Salem,Marine Market,Q3/2013,245713.78999999998,43228.7
2007,Oregon,Salem,Marine Market,Q4/2013,327884.19,72959.51000000001
2008,Oregon,Salem,Marine Market,Q1/2014,285928.49,36532.509999999995
2009,Oregon,Salem,Marine Market,Q2/2014,183704.26,30883.99
2010,Oregon,Salem,Marine Market,Q3/2014,253202.03999999998,37574.85
2011,Oregon,Salem,Marine Market,Q4/2014,481246.92,66346.8
2012,Oregon,Salem,Marine Market,Q1/2015,129640.25,27191.41
2013,Oregon,Salem,Marine Market,Q2/2015,331510.71,65220.6
2014,Oregon,Salem,Marine Market,Q3/2015,578468.1699999999,118238.29000000001
2015,Oregon,Salem,Marine Market,Q4/2015,145682.13999999998,25933.6
2016,Oregon,Eugene,Farlos,Q1/2013,194374.79,33004.68
2017,Oregon,Eugene,Farlos,Q2/2013,263488.02999999997,35376.759999999995
2018,Oregon,Eugene,Farlos,Q3/2013,671416.61,90306.93
2019,Oregon,Eugene,Farlos,Q4/2013,189411.46999999997,31140.740000000005
2020,Oregon,Eugene,Farlos,Q1/2014,598967.6599999999,66326.19
2021,Oregon,Eugene,Farlos,Q2/2014,106353.4,14543.779999999999
2022,Oregon,Eugene,Farlos,Q3/2014,180936.5,31979.81
2023,Oregon,Eugene,Farlos,Q4/2014,431033.31,78000.73
2024,Oregon,Eugene,Farlos,Q1/2015,420273.14,63170.35
2025,Oregon,Eugene,Farlos,Q2/2015,276402.98,54395.16
2026,Oregon,Eugene,Farlos,Q3/2015,489305.67,84922.17
2027,Oregon,Eugene,Farlos,Q4/2015,287902.64,64501.6
2028,Oregon,Gresham,Stove Market,Q1/2013,341472.86,45018.77
2029,Oregon,Gresham,Stove Market,Q2/2013,374979.68,53298.759999999995
2030,Oregon,Gresham,Stove Market,Q3/2013,245713.78999999998,47316.75
2031,Oregon,Gresham,Stove Market,Q4/2013,327884.19,67633.82
2032,Oregon,Gresham,Stove Market,Q1/2014,285928.49,43088.14
2033,Oregon,Gresham,Stove Market,Q2/2014,183704.26,31889.71
2034,Oregon,Gresham,Stove Market,Q3/2014,253202.03999999998,44203.05
2035,Oregon,Gresham,Stove Market,Q4/2014,481246.92,68022.73000000001
2036,Oregon,Gresham,Stove Market,Q1/2015,129640.25,29419.260000000002
2037,Oregon,Gresham,Stove Market,Q2/2015,331510.71,68180.22
2038,Oregon,Gresham,Stove Market,Q3/2015,578468.1699999999,103681.38
2039,Oregon,Gresham,Stove Market,Q4/2015,145682.13999999998,28291.620000000003
2040,Oregon,Hillsboro,Gorettis,Q1/2013,194374.79,32014.289999999997
2041,Oregon,Hillsboro,Gorettis,Q2/2013,263488.02999999997,35405.83
2042,Oregon,Hillsboro,Gorettis,Q3/2013,671416.61,52354.37
2043,Oregon,Hillsboro,Gorettis,Q4/2013,189411.46999999997,31236.230000000003
2044,Oregon,Hillsboro,Gorettis,Q1/2014,598967.6599999999,69049.58
2045,Oregon,Hillsboro,Gorettis,Q2/2014,106353.4,16237.59
2046,Oregon,Hillsboro,Gorettis,Q3/2014,180936.5,33336.1
2047,Oregon,Hillsboro,Gorettis,Q4/2014,431033.31,68458.37
2048,Oregon,Hillsboro,Gorettis,Q1/2015,420273.14,69755.08
2049,Oregon,Hillsboro,Gorettis,Q2/2015,276402.98,47188.95
2050,Oregon,Hillsboro,Gorettis,Q3/2015,489305.67,89393.78
2051,Oregon,Hillsboro,Gorettis,Q4/2015,287902.64,59869.490000000005
2052,Oregon,Beaverton,Nice N Easy Grocery Shop,Q1/2013,341472.86,51872.079999999994
2053,Oregon,Beaverton,Nice N Easy Grocery Shop,Q2/2013,374979.68,52340.149999999994
2054,Oregon,Beaverton,Nice N Easy Grocery Shop,Q3/2013,245713.78999999998,43467.68000000001
2055,Oregon,Beaverton,Nice N Easy Grocery Shop,Q4/2013,327884.19,76905.59
2056,Oregon,Beaverton,Nice N Easy Grocery Shop,Q1/2014,285928.49,34260.549999999996
2057,Oregon,Beaverton,Nice N Easy Grocery Shop,Q2/2014,183704.26,25791.210000000003
2058,Oregon,Beaverton,Nice N Easy Grocery Shop,Q3/2014,253202.03999999998,42163.44
2059,Oregon,Beaverton,Nice N Easy Grocery Shop,Q4/2014,481246.92,81297.73999999999
2060,Oregon,Beaverton,Nice N Easy Grocery Shop,Q1/2015,129640.25,27291.48
2061,Oregon,Beaverton,Nice N Easy Grocery Shop,Q2/2015,331510.71,65070.869999999995
2062,Oregon,Beaverton,Nice N Easy Grocery Shop,Q3/2015,578468.1699999999,128864.86
2063,Oregon,Beaverton,Nice N Easy Grocery Shop,Q4/2015,145682.13999999998,26773.29
2064,Oregon,Eugene,Bocage Market,Q1/2013,303706.13,51155.83
2065,Oregon,Eugene,Bocage Market,Q2/2013,540639.72,83855.29
2066,Oregon,Eugene,Bocage Market,Q3/2013,351642.63,51836.77
2067,Oregon,Eugene,Bocage Market,Q4/2013,534189.05,115026.58000000002
2068,Oregon,Eugene,Bocage Market,Q1/2014,116945.33000000002,19540.39
2069,Oregon,Eugene,Bocage Market,Q2/2014,275934.38,34579.229999999996
2070,Oregon,Eugene,Bocage Market,Q3/2014,467038.06,74751.26
2071,Oregon,Eugene,Bocage Market,Q4/2014,497456.92,75860.75
2072,Oregon,Eugene,Bocage Market,Q1/2015,407675.32,64467.520000000004
2073,Oregon,Eugene,Bocage Market,Q2/2015,267110.25,44480.310000000005
2074,Oregon,Eugene,Bocage Market,Q3/2015,549295.8899999999,79629.22
2075,Oregon,Eugene,Bocage Market,Q4/2015,265868.52,46862.8
2076,Oregon,Portland,Gstore,Q1/2013,430823.92000000004,79594.47999999998
2077,Oregon,Portland,Gstore,Q2/2013,209832.83,33653.65
2078,Oregon,Portland,Gstore,Q3/2013,190824.01,30099.4
2079,Oregon,Portland,Gstore,Q4/2013,219304.69,39935.25
2080,Oregon,Portland,Gstore,Q1/2014,328107.03,68046.45
2081,Oregon,Portland,Gstore,Q2/2014,526229.53,64270.26
2082,Oregon,Portland,Gstore,Q3/2014,1635470.86,309383.08999999997
2083,Oregon,Portland,Gstore,Q4/2014,307787.51,59365.020000000004
2084,Oregon,Portland,Gstore,Q1/2015,417674.94999999995,87759.81
2085,Oregon,Portland,Gstore,Q2/2015,329000.29000000004,72570.97
2086,Oregon,Portland,Gstore,Q3/2015,546223.38,84065.79999999999
2087,Oregon,Portland,Gstore,Q4/2015,357961.64,83741.67
2088,Oregon,Portland,PriceLow Clothing,Q1/2013,439587.28,79862.44
2089,Oregon,Portland,PriceLow Clothing,Q2/2013,458927.38,82428.9
2090,Oregon,Portland,PriceLow Clothing,Q3/2013,437947.47000000003,61790.549999999996
2091,Oregon,Portland,PriceLow Clothing,Q4/2013,222533.12,48122.979999999996
2092,Oregon,Portland,PriceLow Clothing,Q1/2014,172869.06,28005.67
2093,Oregon,Portland,PriceLow Clothing,Q2/2014,256725.27,26714.649999999998
2094,Oregon,Portland,PriceLow Clothing,Q3/2014,451632.14,78244.18
2095,Oregon,Portland,PriceLow Clothing,Q4/2014,418547.32,66054.09999999999
2096,Oregon,Portland,PriceLow Clothing,Q1/2015,894580.6200000001,169452.68
2097,Oregon,Portland,PriceLow Clothing,Q2/2015,286641.12,56935.52
2098,Oregon,Portland,PriceLow Clothing,Q3/2015,375953.27,67713.5
2099,Oregon,Portland,PriceLow Clothing,Q4/2015,359261.81,62552.399999999994
2100,Oregon,Salem,Vista Foods,Q1/2013,619568.03,104848.09
2101,Oregon,Salem,Vista Foods,Q2/2013,462532.08,62522.9
2102,Oregon,Salem,Vista Foods,Q3/2013,152684.13,34408.21
2103,Oregon,Salem,Vista Foods,Q4/2013,846348.6799999999,146811.02
2104,Oregon,Salem,Vista Foods,Q1/2014,399764.12,79139.42
2105,Oregon,Salem,Vista Foods,Q2/2014,672463.27,107891.19
2106,Oregon,Salem,Vista Foods,Q3/2014,699338.3700000001,96260.94
2107,Oregon,Salem,Vista Foods,Q4/2014,487209.13,88608.85
2108,Oregon,Salem,Vista Foods,Q1/2015,1053304.14,203201.31
2109,Oregon,Salem,Vista Foods,Q2/2015,879412.7200000001,155403.94
2110,Oregon,Salem,Vista Foods,Q3/2015,809430.49,154668.93
2111,Oregon,Salem,Vista Foods,Q4/2015,1010720.75,161304.90000000002
2112,Oregon,Portland,Joeys Wholesale Foods,Q1/2013,201240.2,40242.0
2113,Oregon,Portland,Joeys Wholesale Foods,Q2/2013,322486.58,38260.67
2114,Oregon,Portland,Joeys Wholesale Foods,Q3/2013,90859.42,18602.11
2115,Oregon,Portland,Joeys Wholesale Foods,Q4/2013,202844.43,34423.08
2116,Oregon,Portland,Joeys Wholesale Foods,Q1/2014,162971.82,31848.99
2117,Oregon,Portland,Joeys Wholesale Foods,Q2/2014,658531.09,95504.88999999998
2118,Oregon,Portland,Joeys Wholesale Foods,Q3/2014,247086.59000000003,43123.34
2119,Oregon,Portland,Joeys Wholesale Foods,Q4/2014,294356.69,70228.66
2120,Oregon,Portland,Joeys Wholesale Foods,Q1/2015,458892.42,70976.79999999999
2121,Oregon,Portland,Joeys Wholesale Foods,Q2/2015,593714.3200000001,76903.38
2122,Oregon,Portland,Joeys Wholesale Foods,Q3/2015,206900.79,41450.200000000004
2123,Oregon,Portland,Joeys Wholesale Foods,Q4/2015,386143.74,58094.94
2124,Oregon,Salem,Quality Shopping,Q1/2013,940976.5900000001,187878.64
2125,Oregon,Salem,Quality Shopping,Q2/2013,489408.87,88711.43
2126,Oregon,Salem,Quality Shopping,Q3/2013,34348.11,7358.48
2127,Oregon,Salem,Quality Shopping,Q4/2013,108090.0,25737.690000000002
2128,Oregon,Salem,Quality Shopping,Q1/2014,0.0,0.0
2129,Oregon,Salem,Quality Shopping,Q2/2014,0.0,0.0
2130,Oregon,Salem,Quality Shopping,Q3/2014,0.0,0.0
2131,Oregon,Salem,Quality Shopping,Q4/2014,641307.67,106392.86
2132,Oregon,Salem,Quality Shopping,Q1/2015,674963.87,111540.1
2133,Oregon,Salem,Quality Shopping,Q2/2015,386557.33999999997,71514.48
2134,Oregon,Salem,Quality Shopping,Q3/2015,596480.05,96627.71
2135,Oregon,Salem,Quality Shopping,Q4/2015,291131.69,48007.48
2136,Oregon,Salem,Duchies ,Q1/2013,266963.32,40724.07
2137,Oregon,Salem,Duchies ,Q2/2013,709299.63,72187.15
2138,Oregon,Salem,Duchies ,Q3/2013,729201.7,106656.29
2139,Oregon,Salem,Duchies ,Q4/2013,326636.32,58892.14000000001
2140,Oregon,Salem,Duchies ,Q1/2014,422005.92000000004,50426.299999999996
2141,Oregon,Salem,Duchies ,Q2/2014,388443.89,59567.810000000005
2142,Oregon,Salem,Duchies ,Q3/2014,232863.02000000002,38738.24
2143,Oregon,Salem,Duchies ,Q4/2014,379874.75,45677.78
2144,Oregon,Salem,Duchies ,Q1/2015,611269.0599999999,81643.77
2145,Oregon,Salem,Duchies ,Q2/2015,646796.53,118835.89
2146,Oregon,Salem,Duchies ,Q3/2015,500682.48,96170.0
2147,Oregon,Salem,Duchies ,Q4/2015,324805.67000000004,57400.45
2148,Oregon,Portland,Looking Good,Q1/2013,278960.75,39035.92
2149,Oregon,Portland,Looking Good,Q2/2013,454933.49,61374.77
2150,Oregon,Portland,Looking Good,Q3/2013,254735.88999999998,40090.45
2151,Oregon,Portland,Looking Good,Q4/2013,329579.44999999995,51496.67
2152,Oregon,Portland,Looking Good,Q1/2014,139042.65,17241.37
2153,Oregon,Portland,Looking Good,Q2/2014,62577.42,12536.25
2154,Oregon,Portland,Looking Good,Q3/2014,282108.41,40798.130000000005
2155,Oregon,Portland,Looking Good,Q4/2014,299437.56999999995,65260.420000000006
2156,Oregon,Portland,Looking Good,Q1/2015,454947.30000000005,76582.28
2157,Oregon,Portland,Looking Good,Q2/2015,213569.45,38440.08
2158,Oregon,Portland,Looking Good,Q3/2015,465666.42,81639.96
2159,Oregon,Portland,Looking Good,Q4/2015,382664.68999999994,63764.32
2160,Oregon,Salem,franchescini Hand,Q1/2013,686522.67,117803.53
2161,Oregon,Salem,franchescini Hand,Q2/2013,516487.73,86345.38
2162,Oregon,Salem,franchescini Hand,Q3/2013,343162.31,53191.93
2163,Oregon,Salem,franchescini Hand,Q4/2013,450165.76,84483.8
2164,Oregon,Salem,franchescini Hand,Q1/2014,392514.02,57339.520000000004
2165,Oregon,Salem,franchescini Hand,Q2/2014,404493.5,66507.32999999999
2166,Oregon,Salem,franchescini Hand,Q3/2014,359633.22000000003,61898.14
2167,Oregon,Salem,franchescini Hand,Q4/2014,620330.8300000001,123392.72000000002
2168,Oregon,Salem,franchescini Hand,Q1/2015,489637.9,89976.35999999999
2169,Oregon,Salem,franchescini Hand,Q2/2015,278437.17,48802.54
2170,Oregon,Salem,franchescini Hand,Q3/2015,224280.45,33816.87
2171,Oregon,Salem,franchescini Hand,Q4/2015,402656.19999999995,64241.18
2172,Oregon,Salem,Anna Foods,Q1/2013,485834.23,87699.55
2173,Oregon,Salem,Anna Foods,Q2/2013,262450.63,35638.659999999996
2174,Oregon,Salem,Anna Foods,Q3/2013,369860.42999999993,55032.16999999999
2175,Oregon,Salem,Anna Foods,Q4/2013,343454.95999999996,54611.53
2176,Oregon,Salem,Anna Foods,Q1/2014,547890.8799999999,72614.19
2177,Oregon,Salem,Anna Foods,Q2/2014,451919.45,63688.5
2178,Oregon,Salem,Anna Foods,Q3/2014,890473.2300000002,136149.09
2179,Oregon,Salem,Anna Foods,Q4/2014,830936.04,176742.94
2180,Oregon,Salem,Anna Foods,Q1/2015,843568.53,136420.11
2181,Oregon,Salem,Anna Foods,Q2/2015,1131898.0699999998,186680.05
2182,Oregon,Salem,Anna Foods,Q3/2015,484567.32999999996,86887.06
2183,Oregon,Salem,Anna Foods,Q4/2015,638760.48,111982.12
2184,Oregon,Eugene,Third Hand,Q1/2013,551230.9299999999,85750.45999999999
2185,Oregon,Eugene,Third Hand,Q2/2013,627914.6499999999,84581.75
2186,Oregon,Eugene,Third Hand,Q3/2013,233337.52000000002,41676.76
2187,Oregon,Eugene,Third Hand,Q4/2013,377150.3,67614.7
2188,Oregon,Eugene,Third Hand,Q1/2014,572115.61,69149.29000000001
2189,Oregon,Eugene,Third Hand,Q2/2014,398971.37,58106.82
2190,Oregon,Eugene,Third Hand,Q3/2014,553136.85,89864.23999999999
2191,Oregon,Eugene,Third Hand,Q4/2014,1628734.91,223736.05000000002
2192,Oregon,Eugene,Third Hand,Q1/2015,385706.98000000004,70832.51
2193,Oregon,Eugene,Third Hand,Q2/2015,532145.4800000001,111597.75
2194,Oregon,Eugene,Third Hand,Q3/2015,414105.14,73074.46
2195,Oregon,Eugene,Third Hand,Q4/2015,179707.2,41552.22
2196,Oregon,Salem,White Club,Q1/2013,454525.86,63126.770000000004
2197,Oregon,Salem,White Club,Q2/2013,134709.44999999998,21236.93
2198,Oregon,Salem,White Club,Q3/2013,297980.59,45873.26
2199,Oregon,Salem,White Club,Q4/2013,782504.6299999999,145551.25999999998
2200,Oregon,Salem,White Club,Q1/2014,337066.54000000004,72015.72
2201,Oregon,Salem,White Club,Q2/2014,105398.73,20209.88
2202,Oregon,Salem,White Club,Q3/2014,412672.83999999997,66299.06
2203,Oregon,Salem,White Club,Q4/2014,1419724.18,256509.97
2204,Oregon,Salem,White Club,Q1/2015,528355.6,117175.24
2205,Oregon,Salem,White Club,Q2/2015,444507.67,68843.36
2206,Oregon,Salem,White Club,Q3/2015,665499.83,110053.9
2207,Oregon,Salem,White Club,Q4/2015,420460.5,61095.990000000005
2208,Oregon,Eugene,Meadow Mart,Q1/2013,303706.13,52460.85
2209,Oregon,Eugene,Meadow Mart,Q2/2013,540639.72,71570.68000000001
2210,Oregon,Eugene,Meadow Mart,Q3/2013,351642.63,50026.75
2211,Oregon,Eugene,Meadow Mart,Q4/2013,534189.05,100419.12999999999
2212,Oregon,Eugene,Meadow Mart,Q1/2014,116945.33000000002,20031.84
2213,Oregon,Eugene,Meadow Mart,Q2/2014,275934.38,36349.479999999996
2214,Oregon,Eugene,Meadow Mart,Q3/2014,467038.06,82861.6
2215,Oregon,Eugene,Meadow Mart,Q4/2014,497456.92,85832.62
2216,Oregon,Eugene,Meadow Mart,Q1/2015,407675.32,69941.26
2217,Oregon,Eugene,Meadow Mart,Q2/2015,267110.25,46932.31
2218,Oregon,Eugene,Meadow Mart,Q3/2015,549295.8899999999,101022.02000000002
2219,Oregon,Eugene,Meadow Mart,Q4/2015,265868.52,50226.58
2220,Oregon,Portland,Seigal,Q1/2013,430823.92000000004,84388.51999999999
2221,Oregon,Portland,Seigal,Q2/2013,209832.83,30001.46
2222,Oregon,Portland,Seigal,Q3/2013,190824.01,26130.409999999996
2223,Oregon,Portland,Seigal,Q4/2013,219304.69,35481.64
2224,Oregon,Portland,Seigal,Q1/2014,328107.03,62963.33
2225,Oregon,Portland,Seigal,Q2/2014,526229.53,70019.87
2226,Oregon,Portland,Seigal,Q3/2014,1635470.86,280091.6
2227,Oregon,Portland,Seigal,Q4/2014,307787.51,62888.270000000004
2228,Oregon,Portland,Seigal,Q1/2015,417674.94999999995,82832.94
2229,Oregon,Portland,Seigal,Q2/2015,329000.29000000004,72038.23
2230,Oregon,Portland,Seigal,Q3/2015,546223.38,90912.65
2231,Oregon,Portland,Seigal,Q4/2015,357961.64,67351.79999999999
2232,Oregon,Portland,McKenzies,Q1/2013,439587.28,80429.47
2233,Oregon,Portland,McKenzies,Q2/2013,458927.38,73177.92
2234,Oregon,Portland,McKenzies,Q3/2013,437947.47000000003,61248.19
2235,Oregon,Portland,McKenzies,Q4/2013,222533.12,48607.72
2236,Oregon,Portland,McKenzies,Q1/2014,172869.06,25418.75
2237,Oregon,Portland,McKenzies,Q2/2014,256725.27,29139.91
2238,Oregon,Portland,McKenzies,Q3/2014,451632.14,69121.17
2239,Oregon,Portland,McKenzies,Q4/2014,418547.32,56649.259999999995
2240,Oregon,Portland,McKenzies,Q1/2015,894580.6200000001,165909.05
2241,Oregon,Portland,McKenzies,Q2/2015,286641.12,57237.79
2242,Oregon,Portland,McKenzies,Q3/2015,375953.27,74577.53
2243,Oregon,Portland,McKenzies,Q4/2015,359261.81,59909.03999999999
2244,Oregon,Salem,Max,Q1/2013,619568.03,105161.9
2245,Oregon,Salem,Max,Q2/2013,462532.08,49143.62
2246,Oregon,Salem,Max,Q3/2013,152684.13,32173.86
2247,Oregon,Salem,Max,Q4/2013,846348.6799999999,159512.23
2248,Oregon,Salem,Max,Q1/2014,399764.12,75313.69
2249,Oregon,Salem,Max,Q2/2014,672463.27,96477.78
2250,Oregon,Salem,Max,Q3/2014,699338.3700000001,99527.48000000001
2251,Oregon,Salem,Max,Q4/2014,487209.13,95769.12
2252,Oregon,Salem,Max,Q1/2015,1053304.14,179243.66
2253,Oregon,Salem,Max,Q2/2015,879412.7200000001,138263.92
2254,Oregon,Salem,Max,Q3/2015,809430.49,150744.07
2255,Oregon,Salem,Max,Q4/2015,1010720.75,155053.79
2256,Oregon,Portland,Brookhaven Market,Q1/2013,201240.2,39441.87
2257,Oregon,Portland,Brookhaven Market,Q2/2013,322486.58,38318.490000000005
2258,Oregon,Portland,Brookhaven Market,Q3/2013,90859.42,18327.27
2259,Oregon,Portland,Brookhaven Market,Q4/2013,202844.43,36891.9
2260,Oregon,Portland,Brookhaven Market,Q1/2014,162971.82,35151.350000000006
2261,Oregon,Portland,Brookhaven Market,Q2/2014,658531.09,77238.06999999999
2262,Oregon,Portland,Brookhaven Market,Q3/2014,247086.59000000003,40402.05
2263,Oregon,Portland,Brookhaven Market,Q4/2014,294356.69,80241.77000000002
2264,Oregon,Portland,Brookhaven Market,Q1/2015,458892.42,81476.97
2265,Oregon,Portland,Brookhaven Market,Q2/2015,593714.3200000001,79785.98000000001
2266,Oregon,Portland,Brookhaven Market,Q3/2015,206900.79,41681.18
2267,Oregon,Portland,Brookhaven Market,Q4/2015,386143.74,61943.0
2268,Oregon,Salem,TDI Store,Q1/2013,940976.5900000001,135382.18
2269,Oregon,Salem,TDI Store,Q2/2013,489408.87,86910.18
2270,Oregon,Salem,TDI Store,Q3/2013,34348.11,7025.27
2271,Oregon,Salem,TDI Store,Q4/2013,108090.0,27603.89
2272,Oregon,Salem,TDI Store,Q1/2014,0.0,0.0
2273,Oregon,Salem,TDI Store,Q2/2014,0.0,0.0
2274,Oregon,Salem,TDI Store,Q3/2014,0.0,0.0
2275,Oregon,Salem,TDI Store,Q4/2014,641307.67,110919.35
2276,Oregon,Salem,TDI Store,Q1/2015,674963.87,109117.04999999999
2277,Oregon,Salem,TDI Store,Q2/2015,386557.33999999997,76758.15
2278,Oregon,Salem,TDI Store,Q3/2015,596480.05,97439.61
2279,Oregon,Salem,TDI Store,Q4/2015,291131.69,43518.46
2280,Oregon,Salem,County Fair Foods,Q1/2013,266963.32,43192.090000000004
2281,Oregon,Salem,County Fair Foods,Q2/2013,709299.63,104268.69
2282,Oregon,Salem,County Fair Foods,Q3/2013,729201.7,101483.44999999998
2283,Oregon,Salem,County Fair Foods,Q4/2013,326636.32,50451.00000000001
2284,Oregon,Salem,County Fair Foods,Q1/2014,422005.92000000004,61615.58
2285,Oregon,Salem,County Fair Foods,Q2/2014,388443.89,52398.34
2286,Oregon,Salem,County Fair Foods,Q3/2014,232863.02000000002,37849.18
2287,Oregon,Salem,County Fair Foods,Q4/2014,379874.75,51317.5
2288,Oregon,Salem,County Fair Foods,Q1/2015,611269.0599999999,108022.84
2289,Oregon,Salem,County Fair Foods,Q2/2015,646796.53,98781.8
2290,Oregon,Salem,County Fair Foods,Q3/2015,500682.48,95438.12999999999
2291,Oregon,Salem,County Fair Foods,Q4/2015,324805.67000000004,68903.06999999999
2292,Oregon,Portland,Gords,Q1/2013,278960.75,49974.88
2293,Oregon,Portland,Gords,Q2/2013,454933.49,69690.45999999999
2294,Oregon,Portland,Gords,Q3/2013,254735.88999999998,40831.55
2295,Oregon,Portland,Gords,Q4/2013,329579.44999999995,45169.91
2296,Oregon,Portland,Gords,Q1/2014,139042.65,20188.33
2297,Oregon,Portland,Gords,Q2/2014,62577.42,12278.38
2298,Oregon,Portland,Gords,Q3/2014,282108.41,44030.39
2299,Oregon,Portland,Gords,Q4/2014,299437.56999999995,60959.549999999996
2300,Oregon,Portland,Gords,Q1/2015,454947.30000000005,71764.29999999999
2301,Oregon,Portland,Gords,Q2/2015,213569.45,33444.22
2302,Oregon,Portland,Gords,Q3/2015,465666.42,85948.41
2303,Oregon,Portland,Gords,Q4/2015,382664.68999999994,75474.20000000001
2304,Oregon,Salem,Walter Store Inc,Q1/2013,686522.67,90661.48999999999
2305,Oregon,Salem,Walter Store Inc,Q2/2013,516487.73,75713.31
2306,Oregon,Salem,Walter Store Inc,Q3/2013,343162.31,60040.62999999999
2307,Oregon,Salem,Walter Store Inc,Q4/2013,450165.76,97634.58
2308,Oregon,Salem,Walter Store Inc,Q1/2014,392514.02,64395.05
2309,Oregon,Salem,Walter Store Inc,Q2/2014,404493.5,59857.44
2310,Oregon,Salem,Walter Store Inc,Q3/2014,359633.22000000003,59770.479999999996
